2025 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:31496 Phase:FinalResults Generated:2025-06-16T10:38:57 Cycle:194a421d-c559-4a18-a78a-90c7cf2acb4e Created:2025-06-16T10:36:42 Environment:PROD Site:CANBERRA Server:Internal Version:10.11.386.0]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NSW,109,Calare,231,Orange Bowen,36348,GEE,Andrew,7,Y,Y,IND,Independent,578,62.49
NSW,109,Calare,231,Orange Bowen,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,347,37.51
NSW,109,Calare,109784,Orange Canobolas PPVC,36348,GEE,Andrew,7,Y,Y,IND,Independent,5310,55.86
NSW,109,Calare,109784,Orange Canobolas PPVC,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,4196,44.14
NSW,109,Calare,235,Orange Central,36348,GEE,Andrew,7,Y,Y,IND,Independent,597,58.76
NSW,109,Calare,235,Orange Central,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,419,41.24
NSW,109,Calare,284,Orange East,36348,GEE,Andrew,7,Y,Y,IND,Independent,590,55.61
NSW,109,Calare,284,Orange East,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,471,44.39
NSW,109,Calare,250,Orange Glenroi,36348,GEE,Andrew,7,Y,Y,IND,Independent,372,67.27
NSW,109,Calare,250,Orange Glenroi,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,181,32.73
NSW,109,Calare,286,Orange North,36348,GEE,Andrew,7,Y,Y,IND,Independent,546,57.35
NSW,109,Calare,286,Orange North,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,406,42.65
NSW,109,Calare,33863,Orange PPVC,36348,GEE,Andrew,7,Y,Y,IND,Independent,4188,56.51
NSW,109,Calare,33863,Orange PPVC,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,3223,43.49
NSW,109,Calare,287,Orange South,36348,GEE,Andrew,7,Y,Y,IND,Independent,367,60.26
NSW,109,Calare,287,Orange South,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,242,39.74
NSW,109,Calare,83290,Orange Waratah,36348,GEE,Andrew,7,Y,Y,IND,Independent,606,59.12
NSW,109,Calare,83290,Orange Waratah,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,419,40.88
NSW,109,Calare,288,Orange West,36348,GEE,Andrew,7,Y,Y,IND,Independent,765,55.88
NSW,109,Calare,288,Orange West,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,604,44.12
NSW,109,Calare,123988,Other Mobile Team 1,36348,GEE,Andrew,7,Y,Y,IND,Independent,37,67.27
NSW,109,Calare,123988,Other Mobile Team 1,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,18,32.73
NSW,109,Calare,123989,Other Mobile Team 2,36348,GEE,Andrew,7,Y,Y,IND,Independent,38,74.51
NSW,109,Calare,123989,Other Mobile Team 2,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,13,25.49
NSW,109,Calare,123990,Other Mobile Team 3,36348,GEE,Andrew,7,Y,Y,IND,Independent,16,80
NSW,109,Calare,123990,Other Mobile Team 3,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,4,20
NSW,109,Calare,123991,Other Mobile Team 4,36348,GEE,Andrew,7,Y,Y,IND,Independent,10,76.92
NSW,109,Calare,123991,Other Mobile Team 4,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,3,23.08
NSW,109,Calare,123992,Other Mobile Team 5,36348,GEE,Andrew,7,Y,Y,IND,Independent,13,52
NSW,109,Calare,123992,Other Mobile Team 5,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,12,48
NSW,109,Calare,289,Peel,36348,GEE,Andrew,7,Y,Y,IND,Independent,89,53.94
NSW,109,Calare,289,Peel,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,76,46.06
NSW,109,Calare,290,Perthville,36348,GEE,Andrew,7,Y,Y,IND,Independent,248,49.6
NSW,109,Calare,290,Perthville,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,252,50.4
NSW,109,Calare,291,Portland,36348,GEE,Andrew,7,Y,Y,IND,Independent,362,50.14
NSW,109,Calare,291,Portland,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,360,49.86
NSW,109,Calare,294,Raglan,36348,GEE,Andrew,7,Y,Y,IND,Independent,328,50.31
NSW,109,Calare,294,Raglan,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,324,49.69
NSW,109,Calare,1803,Rockley,36348,GEE,Andrew,7,Y,Y,IND,Independent,62,53.45
NSW,109,Calare,1803,Rockley,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,54,46.55
NSW,109,Calare,297,Rylstone,36348,GEE,Andrew,7,Y,Y,IND,Independent,404,64.23
NSW,109,Calare,297,Rylstone,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,225,35.77
NSW,109,Calare,108863,Special Hospital Team 1,36348,GEE,Andrew,7,Y,Y,IND,Independent,161,62.16
NSW,109,Calare,108863,Special Hospital Team 1,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,98,37.84
NSW,109,Calare,108874,Special Hospital Team 2,36348,GEE,Andrew,7,Y,Y,IND,Independent,85,70.83
NSW,109,Calare,108874,Special Hospital Team 2,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,35,29.17
NSW,109,Calare,109152,Special Hospital Team 3,36348,GEE,Andrew,7,Y,Y,IND,Independent,50,70.42
NSW,109,Calare,109152,Special Hospital Team 3,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,21,29.58
NSW,109,Calare,109153,Special Hospital Team 4,36348,GEE,Andrew,7,Y,Y,IND,Independent,95,57.58
NSW,109,Calare,109153,Special Hospital Team 4,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,70,42.42
NSW,109,Calare,109154,Special Hospital Team 5,36348,GEE,Andrew,7,Y,Y,IND,Independent,47,71.21
NSW,109,Calare,109154,Special Hospital Team 5,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,19,28.79
NSW,109,Calare,299,Spring Hill,36348,GEE,Andrew,7,Y,Y,IND,Independent,147,54.85
NSW,109,Calare,299,Spring Hill,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,121,45.15
NSW,109,Calare,300,Spring Terrace,36348,GEE,Andrew,7,Y,Y,IND,Independent,113,52.07
NSW,109,Calare,300,Spring Terrace,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,104,47.93
NSW,109,Calare,2223,Stuart Town,36348,GEE,Andrew,7,Y,Y,IND,Independent,104,62.28
NSW,109,Calare,2223,Stuart Town,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,63,37.72
NSW,109,Calare,1808,Trunkey,36348,GEE,Andrew,7,Y,Y,IND,Independent,33,35.87
NSW,109,Calare,1808,Trunkey,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,59,64.13
NSW,109,Calare,309,Wallerawang,36348,GEE,Andrew,7,Y,Y,IND,Independent,401,57.78
NSW,109,Calare,309,Wallerawang,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,293,42.22
NSW,109,Calare,310,Wattle Flat,36348,GEE,Andrew,7,Y,Y,IND,Independent,138,64.79
NSW,109,Calare,310,Wattle Flat,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,75,35.21
NSW,109,Calare,2235,Wellington,36348,GEE,Andrew,7,Y,Y,IND,Independent,799,58.88
NSW,109,Calare,2235,Wellington,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,558,41.12
NSW,109,Calare,2236,Wellington East,36348,GEE,Andrew,7,Y,Y,IND,Independent,435,55.41
NSW,109,Calare,2236,Wellington East,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,350,44.59
NSW,109,Calare,2240,Yeoval,36348,GEE,Andrew,7,Y,Y,IND,Independent,133,45.86
NSW,109,Calare,2240,Yeoval,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,157,54.14
NSW,109,Calare,261,Yetholme,36348,GEE,Andrew,7,Y,Y,IND,Independent,81,47.65
NSW,109,Calare,261,Yetholme,42037,FARRAWAY,Sam,10,N,N,NP,The Nationals,89,52.35
NSW,111,Chifley,385,Bidwill,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,717,3.4
NSW,111,Chifley,385,Bidwill,41599,GREEN,Allan,5,N,N,LP,Liberal,225,-3.4
NSW,111,Chifley,386,Blackett,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,708,5.9
NSW,111,Chifley,386,Blackett,41599,GREEN,Allan,5,N,N,LP,Liberal,230,-5.9
NSW,111,Chifley,58585,Blacktown CHIFLEY PPVC,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,2304,69.11
NSW,111,Chifley,58585,Blacktown CHIFLEY PPVC,41599,GREEN,Allan,5,N,N,LP,Liberal,1030,30.89
NSW,111,Chifley,1027,Dean Park,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1350,9.61
NSW,111,Chifley,1027,Dean Park,41599,GREEN,Allan,5,N,N,LP,Liberal,633,-9.61
NSW,111,Chifley,392,Dharruk,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,674,-1.31
NSW,111,Chifley,392,Dharruk,41599,GREEN,Allan,5,N,N,LP,Liberal,243,1.31
NSW,111,Chifley,83628,Doonside Central,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,533,7.28
NSW,111,Chifley,83628,Doonside Central,41599,GREEN,Allan,5,N,N,LP,Liberal,191,-7.28
NSW,111,Chifley,1028,Doonside North,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1305,8.09
NSW,111,Chifley,1028,Doonside North,41599,GREEN,Allan,5,N,N,LP,Liberal,474,-8.09
NSW,111,Chifley,65405,EAV Chifley PPVC,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,16,16.16
NSW,111,Chifley,65405,EAV Chifley PPVC,41599,GREEN,Allan,5,N,N,LP,Liberal,2,-16.16
NSW,111,Chifley,31463,Glendenning,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1264,5.09
NSW,111,Chifley,31463,Glendenning,41599,GREEN,Allan,5,N,N,LP,Liberal,513,-5.09
NSW,111,Chifley,31030,Hassall Grove,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1456,9.79
NSW,111,Chifley,31030,Hassall Grove,41599,GREEN,Allan,5,N,N,LP,Liberal,480,-9.79
NSW,111,Chifley,397,Hebersham,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1040,6.71
NSW,111,Chifley,397,Hebersham,41599,GREEN,Allan,5,N,N,LP,Liberal,306,-6.71
NSW,111,Chifley,399,Lethbridge Park,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,828,3.08
NSW,111,Chifley,399,Lethbridge Park,41599,GREEN,Allan,5,N,N,LP,Liberal,343,-3.08
NSW,111,Chifley,1036,Marayong,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,849,7.82
NSW,111,Chifley,1036,Marayong,41599,GREEN,Allan,5,N,N,LP,Liberal,381,-7.82
NSW,111,Chifley,1037,Marayong Heights,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,451,5.78
NSW,111,Chifley,1037,Marayong Heights,41599,GREEN,Allan,5,N,N,LP,Liberal,230,-5.78
NSW,111,Chifley,1038,Marayong South,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,547,10.49
NSW,111,Chifley,1038,Marayong South,41599,GREEN,Allan,5,N,N,LP,Liberal,226,-10.49
NSW,111,Chifley,1030,Marayong West,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,872,6.04
NSW,111,Chifley,1030,Marayong West,41599,GREEN,Allan,5,N,N,LP,Liberal,433,-6.04
NSW,111,Chifley,109773,Marsden Park,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1674,19.63
NSW,111,Chifley,109773,Marsden Park,41599,GREEN,Allan,5,N,N,LP,Liberal,667,-19.63
NSW,111,Chifley,97941,Marsden Park Central,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1474,18.27
NSW,111,Chifley,97941,Marsden Park Central,41599,GREEN,Allan,5,N,N,LP,Liberal,573,-18.27
NSW,111,Chifley,1039,Marsden Park East,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1037,16.56
NSW,111,Chifley,1039,Marsden Park East,41599,GREEN,Allan,5,N,N,LP,Liberal,576,-16.56
NSW,111,Chifley,83687,Minchinbury (Chifley),41323,HUSIC,Ed,4,Y,Y,ALP,Labor,166,11.13
NSW,111,Chifley,83687,Minchinbury (Chifley),41599,GREEN,Allan,5,N,N,LP,Liberal,87,-11.13
NSW,111,Chifley,402,Mount Druitt,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,925,-0.42
NSW,111,Chifley,402,Mount Druitt,41599,GREEN,Allan,5,N,N,LP,Liberal,293,0.42
NSW,111,Chifley,33976,Mount Druitt CHIFLEY PPVC,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,10087,8.35
NSW,111,Chifley,33976,Mount Druitt CHIFLEY PPVC,41599,GREEN,Allan,5,N,N,LP,Liberal,3652,-8.35
NSW,111,Chifley,403,Mount Druitt North,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,899,4.57
NSW,111,Chifley,403,Mount Druitt North,41599,GREEN,Allan,5,N,N,LP,Liberal,239,-4.57
NSW,111,Chifley,404,Mount Druitt South,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,607,4.89
NSW,111,Chifley,404,Mount Druitt South,41599,GREEN,Allan,5,N,N,LP,Liberal,285,-4.89
NSW,111,Chifley,97916,Oakhurst,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,218,-0.26
NSW,111,Chifley,97916,Oakhurst,41599,GREEN,Allan,5,N,N,LP,Liberal,84,0.26
NSW,111,Chifley,97912,Penrith CHIFLEY PPVC,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,245,63.31
NSW,111,Chifley,97912,Penrith CHIFLEY PPVC,41599,GREEN,Allan,5,N,N,LP,Liberal,142,36.69
NSW,111,Chifley,406,Plumpton,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1062,7.52
NSW,111,Chifley,406,Plumpton,41599,GREEN,Allan,5,N,N,LP,Liberal,334,-7.52
NSW,111,Chifley,83588,Plumpton Central,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,644,6.92
NSW,111,Chifley,83588,Plumpton Central,41599,GREEN,Allan,5,N,N,LP,Liberal,183,-6.92
NSW,111,Chifley,109602,Plumpton PPVC,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,5106,4.2
NSW,111,Chifley,109602,Plumpton PPVC,41599,GREEN,Allan,5,N,N,LP,Liberal,2264,-4.2
NSW,111,Chifley,1046,Quakers Hill,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,881,10.48
NSW,111,Chifley,1046,Quakers Hill,41599,GREEN,Allan,5,N,N,LP,Liberal,384,-10.48
NSW,111,Chifley,108939,Quakers Hill CHIFLEY PPVC,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,2557,8.92
NSW,111,Chifley,108939,Quakers Hill CHIFLEY PPVC,41599,GREEN,Allan,5,N,N,LP,Liberal,1480,-8.92
NSW,111,Chifley,56862,Quakers Hill East (Chifley),41323,HUSIC,Ed,4,Y,Y,ALP,Labor,229,6.86
NSW,111,Chifley,56862,Quakers Hill East (Chifley),41599,GREEN,Allan,5,N,N,LP,Liberal,103,-6.86
NSW,111,Chifley,407,Rooty Hill North,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,970,7.7
NSW,111,Chifley,407,Rooty Hill North,41599,GREEN,Allan,5,N,N,LP,Liberal,323,-7.7
NSW,111,Chifley,408,Rooty Hill South,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1171,3.3
NSW,111,Chifley,408,Rooty Hill South,41599,GREEN,Allan,5,N,N,LP,Liberal,531,-3.3
NSW,111,Chifley,83589,Rooty Hill West,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,360,14.03
NSW,111,Chifley,83589,Rooty Hill West,41599,GREEN,Allan,5,N,N,LP,Liberal,103,-14.03
NSW,111,Chifley,82531,Ropes Crossing,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1381,9.07
NSW,111,Chifley,82531,Ropes Crossing,41599,GREEN,Allan,5,N,N,LP,Liberal,697,-9.07
NSW,111,Chifley,98132,Schofields (Chifley),41323,HUSIC,Ed,4,Y,Y,ALP,Labor,504,14.64
NSW,111,Chifley,98132,Schofields (Chifley),41599,GREEN,Allan,5,N,N,LP,Liberal,314,-14.64
NSW,111,Chifley,411,Shalvey,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,646,3.06
NSW,111,Chifley,411,Shalvey,41599,GREEN,Allan,5,N,N,LP,Liberal,219,-3.06
NSW,111,Chifley,108938,Special Hospital Team 1,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,45,12.21
NSW,111,Chifley,108938,Special Hospital Team 1,41599,GREEN,Allan,5,N,N,LP,Liberal,15,-12.21
NSW,111,Chifley,98064,St Marys CHIFLEY PPVC,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,485,64.49
NSW,111,Chifley,98064,St Marys CHIFLEY PPVC,41599,GREEN,Allan,5,N,N,LP,Liberal,267,35.51
NSW,111,Chifley,98065,The Ponds CHIFLEY PPVC,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,1827,60.98
NSW,111,Chifley,98065,The Ponds CHIFLEY PPVC,41599,GREEN,Allan,5,N,N,LP,Liberal,1169,39.02
NSW,111,Chifley,412,Tregear,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,761,5.33
NSW,111,Chifley,412,Tregear,41599,GREEN,Allan,5,N,N,LP,Liberal,306,-5.33
NSW,111,Chifley,414,Whalan,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,404,7.02
NSW,111,Chifley,414,Whalan,41599,GREEN,Allan,5,N,N,LP,Liberal,138,-7.02
NSW,111,Chifley,415,Willmot,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,521,8.8
NSW,111,Chifley,415,Willmot,41599,GREEN,Allan,5,N,N,LP,Liberal,169,-8.8
NSW,111,Chifley,32335,Woodcroft,41323,HUSIC,Ed,4,Y,Y,ALP,Labor,806,7.17
NSW,111,Chifley,32335,Woodcroft,41599,GREEN,Allan,5,N,N,LP,Liberal,307,-7.17
NSW,112,Cook,83518,Burraneer,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,298,-4.68
NSW,112,Cook,83518,Burraneer,41336,EARLE,Simon,4,N,N,ALP,Labor,153,4.68
NSW,112,Cook,417,Burraneer Bay,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,1239,-4.83
NSW,112,Cook,417,Burraneer Bay,41336,EARLE,Simon,4,N,N,ALP,Labor,716,4.83
NSW,112,Cook,419,Caringbah Central,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,786,-3.05
NSW,112,Cook,419,Caringbah Central,41336,EARLE,Simon,4,N,N,ALP,Labor,554,3.05
NSW,112,Cook,97903,Caringbah COOK PPVC,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,7173,-3.43
NSW,112,Cook,97903,Caringbah COOK PPVC,41336,EARLE,Simon,4,N,N,ALP,Labor,4216,3.43
NSW,112,Cook,420,Caringbah North,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,943,-6.56
NSW,112,Cook,420,Caringbah North,41336,EARLE,Simon,4,N,N,ALP,Labor,823,6.56
NSW,112,Cook,418,Caringbah South,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,986,-1.95
NSW,112,Cook,418,Caringbah South,41336,EARLE,Simon,4,N,N,ALP,Labor,586,1.95
NSW,112,Cook,421,Caringbah West,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,672,-2.48
NSW,112,Cook,421,Caringbah West,41336,EARLE,Simon,4,N,N,ALP,Labor,448,2.48
NSW,112,Cook,422,Cronulla,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,746,-0.65
NSW,112,Cook,422,Cronulla,41336,EARLE,Simon,4,N,N,ALP,Labor,513,0.65
NSW,112,Cook,423,Cronulla Central,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,754,-5.09
NSW,112,Cook,423,Cronulla Central,41336,EARLE,Simon,4,N,N,ALP,Labor,658,5.09
NSW,112,Cook,109350,Cronulla COOK PPVC,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,3892,-3.91
NSW,112,Cook,109350,Cronulla COOK PPVC,41336,EARLE,Simon,4,N,N,ALP,Labor,2567,3.91
NSW,112,Cook,425,Cronulla South,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,928,-1.95
NSW,112,Cook,425,Cronulla South,41336,EARLE,Simon,4,N,N,ALP,Labor,673,1.95
NSW,112,Cook,65420,EAV Cook PPVC,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,5,-22.62
NSW,112,Cook,65420,EAV Cook PPVC,41336,EARLE,Simon,4,N,N,ALP,Labor,7,22.62
NSW,112,Cook,33875,Engadine COOK PPVC,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,203,-9.26
NSW,112,Cook,33875,Engadine COOK PPVC,41336,EARLE,Simon,4,N,N,ALP,Labor,209,9.26
NSW,112,Cook,427,Grays Point,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,629,-6.12
NSW,112,Cook,427,Grays Point,41336,EARLE,Simon,4,N,N,ALP,Labor,716,6.12
NSW,112,Cook,445,Greenhills Beach,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,710,-5.15
NSW,112,Cook,445,Greenhills Beach,41336,EARLE,Simon,4,N,N,ALP,Labor,489,5.15
NSW,112,Cook,1207,Gymea,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,658,-7.63
NSW,112,Cook,1207,Gymea,41336,EARLE,Simon,4,N,N,ALP,Labor,637,7.63
NSW,112,Cook,430,Gymea Bay,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,1219,-2.91
NSW,112,Cook,430,Gymea Bay,41336,EARLE,Simon,4,N,N,ALP,Labor,914,2.91
NSW,112,Cook,83533,Gymea Bay North,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,472,-8.34
NSW,112,Cook,83533,Gymea Bay North,41336,EARLE,Simon,4,N,N,ALP,Labor,341,8.34
NSW,112,Cook,429,Gymea North,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,491,-12.05
NSW,112,Cook,429,Gymea North,41336,EARLE,Simon,4,N,N,ALP,Labor,425,12.05
NSW,112,Cook,98027,Haymarket COOK PPVC,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,76,-7.79
NSW,112,Cook,98027,Haymarket COOK PPVC,41336,EARLE,Simon,4,N,N,ALP,Labor,108,7.79
NSW,112,Cook,82538,Hurstville COOK PPVC,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,109,-8.9
NSW,112,Cook,82538,Hurstville COOK PPVC,41336,EARLE,Simon,4,N,N,ALP,Labor,133,8.9
NSW,112,Cook,1216,Jannali East,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,665,-6.66
NSW,112,Cook,1216,Jannali East,41336,EARLE,Simon,4,N,N,ALP,Labor,934,6.66
NSW,112,Cook,431,Kareela,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,634,-10.95
NSW,112,Cook,431,Kareela,41336,EARLE,Simon,4,N,N,ALP,Labor,719,10.95
NSW,112,Cook,1218,Kirrawee,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,831,-6.76
NSW,112,Cook,1218,Kirrawee,41336,EARLE,Simon,4,N,N,ALP,Labor,1003,6.76
NSW,112,Cook,432,Kirrawee South,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,676,-12.17
NSW,112,Cook,432,Kirrawee South,41336,EARLE,Simon,4,N,N,ALP,Labor,710,12.17
NSW,112,Cook,433,Kurnell,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,773,-0.87
NSW,112,Cook,433,Kurnell,41336,EARLE,Simon,4,N,N,ALP,Labor,390,0.87
NSW,112,Cook,434,Lilli Pilli,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,887,-7.07
NSW,112,Cook,434,Lilli Pilli,41336,EARLE,Simon,4,N,N,ALP,Labor,466,7.07
NSW,112,Cook,435,Miranda,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,809,-7.34
NSW,112,Cook,435,Miranda,41336,EARLE,Simon,4,N,N,ALP,Labor,828,7.34
NSW,112,Cook,436,Miranda Central,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,623,-8.26
NSW,112,Cook,436,Miranda Central,41336,EARLE,Simon,4,N,N,ALP,Labor,673,8.26
NSW,112,Cook,33960,Miranda COOK PPVC,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,9316,-3.03
NSW,112,Cook,33960,Miranda COOK PPVC,41336,EARLE,Simon,4,N,N,ALP,Labor,6326,3.03
NSW,112,Cook,437,Miranda North,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,797,-7.2
NSW,112,Cook,437,Miranda North,41336,EARLE,Simon,4,N,N,ALP,Labor,607,7.2
NSW,112,Cook,97411,Miranda South,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,228,-4.85
NSW,112,Cook,97411,Miranda South,41336,EARLE,Simon,4,N,N,ALP,Labor,227,4.85
NSW,112,Cook,1225,Oyster Bay,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,758,-9.82
NSW,112,Cook,1225,Oyster Bay,41336,EARLE,Simon,4,N,N,ALP,Labor,873,9.82
NSW,112,Cook,83572,Oyster Bay North,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,442,-8.01
NSW,112,Cook,83572,Oyster Bay North,41336,EARLE,Simon,4,N,N,ALP,Labor,399,8.01
NSW,112,Cook,69,Ramsgate (Cook),41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,338,-7.91
NSW,112,Cook,69,Ramsgate (Cook),41336,EARLE,Simon,4,N,N,ALP,Labor,364,7.91
NSW,112,Cook,122035,Ramsgate Beach (Cook),41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,275,0.55
NSW,112,Cook,122035,Ramsgate Beach (Cook),41336,EARLE,Simon,4,N,N,ALP,Labor,257,-0.55
NSW,112,Cook,109796,Ramsgate COOK PPVC,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,1441,-5.83
NSW,112,Cook,109796,Ramsgate COOK PPVC,41336,EARLE,Simon,4,N,N,ALP,Labor,1160,5.83
NSW,112,Cook,82542,Rockdale COOK PPVC,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,133,-3.5
NSW,112,Cook,82542,Rockdale COOK PPVC,41336,EARLE,Simon,4,N,N,ALP,Labor,121,3.5
NSW,112,Cook,41,Sandringham,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,983,-7.27
NSW,112,Cook,41,Sandringham,41336,EARLE,Simon,4,N,N,ALP,Labor,768,7.27
NSW,112,Cook,68,Sans Souci,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,958,-6.56
NSW,112,Cook,68,Sans Souci,41336,EARLE,Simon,4,N,N,ALP,Labor,718,6.56
NSW,112,Cook,108975,Special Hospital Team 1,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,99,-11.93
NSW,112,Cook,108975,Special Hospital Team 1,41336,EARLE,Simon,4,N,N,ALP,Labor,95,11.93
NSW,112,Cook,109050,Special Hospital Team 2,41452,KENNEDY,Simon,2,Y,Y,LP,Liberal,189,-1.02
NSW,112,Cook,109050,Special Hospital Team 2,41336,EARLE,Simon,4,N,N,ALP,Labor,116,1.02
